sentence,true_sentiment,predicted_sentiment,confidence,rationale
Sales have risen in other export markets .,positive,positive,0.95,Sales growth in export markets indicates expanding revenue streams and potential market penetration.
Sales increased due to growing market rates and increased operations .,positive,positive,0.95,Sales increase driven by growing market rates and operational expansion indicates improved revenue generation.
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,positive,neutral,0.95,"The statement describes a strategic partnership development but lacks direct financial metrics or clear impact on profitability/revenue, remaining factual and non-committal."
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,positive,0.95,"Order book growth of 24.2% year-over-year indicates strong demand and business expansion, with international orders showing geographic diversification."
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive,positive,0.95,Increased demand in all main markets and a 4% price hike indicate strong market positioning and potential revenue growth.
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.95,"Net profit surged by over 250% year-over-year, demonstrating significant financial improvement and strong profitability growth."
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",positive,neutral,0.95,Stock price increases are factual market movements without direct indication of underlying financial performance or specific financial metrics.
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,positive,positive,0.95,Earnings almost doubling and increased global market share indicate strong financial performance and growth.
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,positive,0.95,"Net profit surged by over 500% year-over-year, demonstrating strong financial performance and profitability, while the proposed 50% dividend increase signals confidence in future earnings."
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",neutral,neutral,0.95,Factual announcement about economic research analysis without clear financial impact or directional signals.
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,neutral,neutral,0.95,Factual announcement about share subscriptions and capital increase without clear financial impact or directional signals.
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral,neutral,0.95,"Factual statement about share subscription rights under a stock option plan, with no direct indication of financial performance impact."
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,neutral,0.95,Factual statement about current operations and historical turnover without indicating financial improvement or decline.
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,positive,0.95,"The acquisition is expected to significantly boost sales and strengthen market position, indicating growth opportunities and strategic expansion."
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",positive,positive,0.95,"Net sales increased by EUR 31.9 million (6.7%) year-over-year, reflecting revenue growth and potential market expansion."
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,positive,0.9,"Net sales increased by 1.7% after adjusting for structural changes, indicating modest but positive revenue growth."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.95,"Net profit increased significantly from EUR995,000 to EUR2.1 million, indicating improved financial performance and operational efficiency."
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,positive,positive,0.95,"Operating profit increased substantially from EUR 8.2 mn to EUR 17.5 mn, reflecting significant financial improvement."
Finnish Bank of +land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,positive,0.95,"Consolidated net operating profit increased from EUR 4.8 mn to EUR 6.4 mn, reflecting improved profitability and operational efficiency."
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive,positive,0.95,"Operating profit increased from EUR 37.3 mn to EUR 44.4 mn, reflecting improved financial performance and operational efficiency."
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",positive,positive,0.95,"Net sales increased by 11.2% year-over-year, reflecting revenue growth and positive business performance."
Net sales of Finnish food industry company L+nnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,positive,positive,0.95,"Net sales increased by 13% year-over-year, reflecting revenue growth and potential business expansion."
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,0.95,Expectation of customer base expansion indicates growth potential and positive business development from the new agreement.
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"Both operating profit and turnover show increases compared to 2005, indicating improved financial performance and business growth."
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,positive,positive,0.95,Circulation revenue growth of 5% in Finland and 4% in Sweden indicates expansion in key markets.
Clothing chain Sepp+l+ 's net sales increased by 7.0 % to EUR 30.8 mn .,positive,positive,0.95,"Net sales increased by 7.0%, reflecting revenue growth and potential market expansion."
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive,positive,0.95,Construction volumes growing at 10-15% annually indicates business expansion and increased market activity.
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",positive,positive,0.95,Expectation of continued net sales growth and projected profit in 2009 indicates optimistic financial outlook.
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",positive,positive,0.95,"Cash flow from operating activities increased by EUR24m, demonstrating improved operational efficiency and financial performance."
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,positive,0.95,"Operating profit in Lithuania increased significantly from EUR 70,000 to EUR 190,000, indicating improved operational performance."
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,positive,0.95,Net sales growth of 2% indicates modest but positive revenue expansion compared to the prior year.
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,positive,0.95,Significant 59.8% increase in international sales demonstrates strong market expansion and revenue growth.
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive,positive,0.95,"Net sales increased from 401 million to 402 million, indicating modest revenue growth."
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,positive,0.95,"Net sales increased significantly from EUR438m to EUR655m, indicating strong revenue growth and business expansion."
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",positive,positive,0.98,"Net sales grew 25.5% year-on-year and charger deliveries surged 41%, demonstrating strong revenue growth and business expansion."
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,0.95,"Net sales increased by EUR 0.4 million, indicating slight revenue growth and stable business performance."
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,positive,0.95,"Operating profit surged by 145.1%, reflecting substantial financial improvement and operational efficiency gains."
Operating profit margin increased from 11.2 % to 11.7 % .,positive,positive,0.95,"Operating profit margin increased, indicating improved efficiency and profitability relative to revenue."
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,positive,positive,0.95,"Operating profit increased substantially from EUR 1.22 mn to EUR 3.11 mn, reflecting improved operational efficiency and financial performance."
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,positive,0.95,"Operating profit increased from EUR 2.8 mn to EUR 5 mn, reflecting improved operational efficiency and financial performance."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,0.95,"Operating profit increased by EUR 1.5 mn, indicating improved operational efficiency and financial performance."
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,positive,0.95,"Net sales increased by 3.3% year-over-year, indicating sustained revenue growth and positive business performance."
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,positive,0.95,Revenue growth of 2% indicates modest but positive expansion in business performance.
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,positive,0.98,"Comparable net sales grew by 50% year-on-year, indicating strong revenue growth and favorable business development."
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive,positive,0.98,"Consolidated operating profit increased significantly from EUR 4.14 mn to EUR 15.86 mn year-on-year, demonstrating strong financial improvement."
The Department Store Division reported an increase in sales of 4 per cent .,positive,positive,0.95,Sales increase of 4% indicates growth in the Department Store Division's performance.
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,positive,0.95,Significant growth in fair value of investment properties indicates improved market valuation and potential asset appreciation.
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,positive,0.95,"The statement highlights both record net sales in the last quarter and an increase in operating margin, indicating strong performance and improved profitability."
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,0.95,"Domestic beer sales increased by 4.5% year-over-year, reflecting growth in market demand and operational success."
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,positive,positive,0.95,"Operating profit increased by 26.9%, demonstrating strong financial performance and growth."
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.95,"Net profit increased from EUR15.1m to EUR18.9m, reflecting improved profitability and strong financial performance."
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,positive,0.95,Increase in orders indicates growing business demand and potential revenue growth.
Finnish Bank of +land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,positive,0.95,"Operating profit surged to EUR 21.3 mn from EUR 6.1 mn, demonstrating substantial financial improvement and operational efficiency gains."
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,positive,0.95,"Operating profit increased substantially from EUR 6.6 mn to EUR 47.0 mn, indicating significant financial improvement and operational efficiency."
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,positive,0.95,"Net sales increased by 36.6% year-over-year, demonstrating strong revenue growth and business expansion."
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,positive,0.95,Raised net sales growth estimate from 25% to 35% indicates increased confidence in future revenue performance.
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,positive,0.95,"The company plans to increase net sales from EUR 80mn to EUR 100mn, indicating growth ambitions and potential revenue expansion."
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,positive,0.95,"Advertising and circulation revenues show growth (3.4% and 0.4% respectively), indicating positive revenue trends."
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,0.95,"Order book increased by 42%, indicating strong future revenue potential and business growth."
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,positive,0.95,"Profit increased by 10% in H1, demonstrating improved profitability and positive financial performance."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,0.95,"Both operating profit and net sales showed increases compared to 2004, indicating improved financial performance."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,positive,0.95,"Both operating profit and net sales showed increases compared to 2004, indicating improved financial performance and growth."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,0.95,"Both operating profit and net sales showed increases, indicating growth in core financial metrics."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,positive,0.95,"Both operating profit and net sales showed increases compared to 2004, indicating improved financial performance and growth."
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,positive,0.95,Both operating profit and net sales showed growth (26.6% and 3.4% increases) indicating strong financial performance and business expansion.
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,positive,0.95,"Both operating profit and net sales showed growth compared to 2007, indicating improved financial performance and business expansion."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"Both operating profit and net sales increased compared to 2005, indicating financial growth and improved performance."
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,positive,0.95,"Both operating profit and net sales showed significant growth compared to the prior year, indicating strong financial performance and business expansion."
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"Both operating profit and net sales showed increases compared to 2005, indicating improved financial performance and business growth."
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"Both operating profit and net sales showed increases compared to 2005, indicating improved financial performance and growth."
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.95,"Both operating profit and net sales showed clear increases compared to the prior year, indicating strong financial growth."
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"Both operating profit and sales increased compared to 2005, indicating improved financial performance and business growth."
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"Both operating profit and turnover show significant year-over-year growth, indicating strong financial performance and business expansion."
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.95,"Both operating profit and turnover showed significant growth compared to 2007, indicating strong financial performance and business expansion."
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"Both operating profit and turnover showed increases compared to the prior year period, indicating growth in core financial metrics."
Cargo volume increased by approximately 5 % .,positive,positive,0.95,Cargo volume growth indicates expansion in business operations and potential revenue opportunities.
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.95,"Comparable operating profit increased from EUR 730mn to EUR 854mn, reflecting improved operational performance."
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.95,"Consolidated net sales increased by 9.7% year-over-year, reflecting strong revenue growth and positive business performance."
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.95,"Diluted EPS increased from EUR 0.05 to EUR 0.29, reflecting improved profitability and stronger shareholder value."
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.95,"Diluted EPS increased from EUR 0.09 to EUR 0.52, reflecting improved profitability per share."
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.95,"Diluted EPS increased from EUR 0.64 to EUR 1.05, reflecting improved profitability and shareholder value."
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.95,"Diluted EPS increased from EUR 0.50 to EUR 3.68, reflecting significant improvement in profitability per share."
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.95,"Diluted EPS increased significantly from EUR0.50 to EUR3.68, indicating improved profitability per share."
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.95,"EBIT margin increased from 1.4% to 5.1%, indicating improved profitability and better cost control relative to revenue."
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.95,"EPS increased from 0.17 to 0.30, reflecting improved profitability and stronger earnings performance."
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.95,Both the increase in equity ratio (indicating improved financial leverage) and the 5% rise in net sales signal positive financial performance and business growth.
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"Net profit increased from EUR13,000 to EUR928,000, demonstrating significant financial improvement and recovery."
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.95,Signing a long-term manufacturing supply deal with a major client indicates business expansion and potential revenue growth.
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.95,"Net profit increased significantly from EUR 17.9 million to EUR 24.1 million, indicating improved financial performance."
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.95,"Net profit increased by 6.4% year-over-year, reflecting improved profitability and operational efficiency."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,"Net profit increased by 24.7% (from 57.1 mln to 71.2 mln euro), reflecting improved profitability and strong financial performance."
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.95,"Net profit increased substantially from 20.1 million to 50.4 million euros, reflecting significant financial improvement."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.95,"Net profit surged from 5.3 million to 26.1 million euros, demonstrating substantial financial improvement and growth."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.95,"Net profit increased by 14.2% (from 1.13 mln to 1.3 mln euro), reflecting improved profitability and financial performance."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,Significant year-on-year sales growth of 59% indicates strong demand and business expansion.
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.95,"Operating profit increased from EUR3.3m to EUR5.3m, reflecting improved profitability and operational efficiency."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.95,"Net profit increased from 2.3 million to 3.5 million euros, reflecting improved financial performance."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.95,"Underlying operating profit increased by 8 million EUR, reflecting improved operational efficiency and financial performance."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.95,"Net profit increased from EUR30m to EUR41m, demonstrating improved profitability over the same period last year."
