sentence,true_sentiment,predicted_sentiment,confidence,rationale
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",positive,positive,0.95,"The statement reports an increase in the dividend per share (from EUR0.08 to EUR0.12), which signals improved financial performance and profitability, aligning with the 'positive' sentiment category."
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,positive,0.9,"The financial statement reports a significant increase in subscriber base (16.1%) and a rise in market share (from 23% to 24%), both indicators of growth and competitive advantage, with no negative language or mixed signals present."
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,positive,0.9,"The financial statement reports significant increases in net income for both life and non-life insurance segments, with doubling and substantial growth respectively, indicating strong financial performance and aligning with positive sentiment criteria."
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),positive,positive,0.9,"The statement reports a significant increase in net sales (from EUR179.9m to EUR193.3m) and a substantial rise in pretax profit (34.2% increase to EUR43.1m), both of which are strong positive financial indicators."
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,positive,0.95,"The statement reports a significant surge in net sales (18.5%) and attributes part of the growth to successful acquisitions, both of which align with positive financial indicators."
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,positive,positive,0.95,"The statement reports a significant 18% increase in operating profit and a 3% increase in total revenue, both positive financial metrics with no negative indicators mentioned."
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The financial statement reports increases in both operating profit (from EUR13.6m) and net sales (from EUR394.7m) compared to the same period in 2005, indicating positive financial performance without mentioning any declines or issues."
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The financial statement explicitly states increases in both operating profit and revenue compared to the same period in 2005, indicating financial improvement without any negative or neutral qualifiers."
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",positive,positive,0.9,"The statement reports increases in both net profit (11.4%) and sales (13.8%), which are indicators of financial improvement and growth, aligning with the definition of positive sentiment."
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",positive,positive,0.7,"The statement reports a 0.8% increase in the Lithuanian beer market volume, indicating a slight positive growth trend, classifying it as positive sentiment."
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",positive,positive,0.95,"The statement reports increases in both cargo revenue (5.4%) and cargo volume (2.4%), indicating financial improvement and aligning with positive sentiment criteria."
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive,positive,0.9,"The fair value of the property portfolio doubled due to the Kapiteeli acquisition, which is a clear positive financial improvement indicating growth and successful expansion from an investor's perspective."
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,positive,0.9,"The statement reports a significant increase in net profit (almost tripling from EUR107.1m to EUR297.3m) and mentions a proposal for a raised payout, both of which are positive financial developments from an investor's perspective."
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",positive,positive,0.9,"The financial statement reports an increase in EPS (Earnings Per Share) from EUR1.12 to EUR1.13, indicating a financial improvement and growth, which aligns with the definition of positive sentiment."
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,positive,1.0,"The statement highlights a 22% increase in commission income and a 13.5% rise in lending volume, both indicating strong financial growth and expansion, which aligns with the definition of positive sentiment."
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",positive,neutral,0.75,"The statement reports growth in both revenue passenger kilometers (RPK) and available seat kilometers (ASK), but does not provide context on the financial impact (e.g., profitability or costs). While the growth is positive, the lack of information on overall financial health or comparison to costs makes the sentiment neutral."
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",positive,positive,0.9,"The statement reports a 14% year-on-year increase in net profit and a significant rise in net sales, indicating financial improvement and growth from an investor's perspective."
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",positive,positive,0.9,"The financial statement reports an increase in net income for both life and non-life insurance segments (EUR 16.5 mn vs 14.0 mn and EUR 22.6 mn vs 15.2 mn), indicating improved profitability without any negative or neutral qualifiers."
Sales have risen in other export markets .,positive,positive,0.9,"The statement indicates an increase in sales in specific export markets, which represents financial growth and expansion from an investor's perspective."
Sales increased due to growing market rates and increased operations .,positive,positive,0.95,"The statement reports an increase in sales with clear positive reasons (growing market rates and increased operations), indicating financial improvement from an investor's perspective."
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,positive,positive,0.8,"The statement describes a strengthening of a long-term partnership, which typically implies future business opportunities and potential financial benefits for investors, aligning with positive sentiment."
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,positive,0.9,"The financial statement highlights a significant year-over-year increase of 24.2% in the company's order book, indicating strong growth potential and positive financial improvement from an investor's perspective."
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive,positive,0.9,"The statement reports increased demand in key markets and a 4% price increase, both of which indicate financial improvement and positive growth for the company from an investor's perspective."
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.95,"The statement reports a significant surge in net profit (€603 million vs €172 million) and earnings per share (€4.31 vs €0.94), indicating strong financial improvement with no negative factors mentioned."
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",positive,positive,0.9,"The financial statement reports increases in the stock prices of three major banks (Standard Chartered, RBS, Barclays) without any negative qualifiers, indicating market confidence and positive investor sentiment."
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,positive,positive,0.95,"The statement highlights a doubling of earnings and an increase in market share, both strong positive indicators of financial health and growth, leading to an immediate share price increase."
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,positive,0.9,"The financial statement highlights a significant increase in net profit (from SEK1.114 billion to SEK6.745 billion) and a proposed 50% dividend increase, both strong positive financial signals with no negative aspects mentioned."
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",neutral,neutral,0.95,"The statement describes a routine academic analysis of future economic scenarios, lacking any information about actual financial performance, changes in revenue, profits, costs, or other financial metrics. It is a factual announcement with no clear positive or negative financial implications."
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,neutral,neutral,0.6,"The statement describes a routine increase in share capital through a warrant program, but provides no information about financial performance, profitability, or other key metrics, making it a factual corporate action without clear positive or negative implications."
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral,neutral,0.85,"The statement describes a potential issuance of new shares through exercising stock options, which is a factual announcement without indicating any positive or negative financial impact. There is no mention of financial performance, growth, losses, or other key metrics, so the sentiment is neutral."
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,neutral,0.9,"The statement reports factual data about the company's store count and 2005 turnover without indicating any change or trend, lacking clear positive or negative sentiment cues."
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,positive,0.85,"The statement highlights a 'considerable increase' in sales and market position due to an acquisition, indicating positive financial growth and competitive advantage, aligning with investor-favorable outcomes."
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",positive,positive,0.95,"The statement reports a significant increase in net sales (EUR 505.4 mn vs EUR 473.5 mn), indicating financial growth and aligning with the 'positive' category based on guidelines."
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,positive,0.75,"The statement reports a net sales increase of 1.7% after accounting for structural changes, which aligns with a financial improvement and falls under positive sentiment from an investor's perspective, though the adjustment context introduces some uncertainty."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.95,"The financial statement reports a significant increase in net profit (from EUR995,000 to EUR2.1 million), which aligns with the positive category of financial improvements or profit increases."
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,positive,positive,0.95,"The statement reports a significant increase in operating profit (from EUR 8.2mn to EUR 17.5mn), which aligns with the definition of positive sentiment as indicating financial improvement and profit growth from an investor's perspective."
Finnish Bank of +land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,positive,0.9,"The financial statement reports a clear increase in the bank's consolidated net operating profit from EUR 4.8 million to EUR 6.4 million, indicating financial improvement without any negative qualifiers or contextual factors."
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive,positive,0.9,"The statement reports an increase in operating profit from EUR 37.3 mn to EUR 44.4 mn, indicating financial improvement, which aligns with the 'positive' category for growth."
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",positive,positive,0.9,"The statement reports a significant increase in net sales (11.2%) from the same period a year earlier, which aligns with the definition of financial improvement or growth, indicating a positive sentiment from an investor's perspective."
Net sales of Finnish food industry company L+nnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,positive,positive,0.9,"The financial statement reports a significant 13% increase in net sales for L+nnen Tehtaat's continuing operations, which aligns with the definition of positive sentiment due to revenue growth."
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,0.7,"The statement indicates an expected expansion of the customer base due to a new agreement, which typically leads to increased revenue and growth, aligning with positive financial signals."
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The financial statement explicitly states that both operating profit and turnover increased compared to the same period in 2005, indicating positive financial performance and growth without any negative qualifiers."
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,positive,positive,0.9,"The statement reports a positive increase in circulation revenue in two specific markets (Finland and Sweden) with clear percentage figures, indicating financial growth without any negative factors mentioned."
Clothing chain Sepp+l+ 's net sales increased by 7.0 % to EUR 30.8 mn .,positive,positive,0.9,"The financial statement reports a 7.0% increase in net sales, which is a clear indicator of financial growth and improved performance from an investor's perspective."
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive,positive,0.9,"The statement indicates a consistent annual growth in construction volumes at 10-15%, which aligns with positive financial performance indicators like expansion and revenue increases from an investor's perspective."
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",positive,positive,0.9,"The statement indicates forward-looking expectations of net sales growth and the potential for profit in 2009, both of which align with positive financial indicators under the given guidelines."
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",positive,positive,0.9,"The financial statement reports a significant increase in Fiskars' operating cash flow from EUR97m to EUR121m, indicating improved operational performance and financial health, which aligns with positive sentiment criteria."
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,positive,0.9,"The statement reports a significant increase in operating profit (from EUR 70,000 to EUR 190,000), which aligns with the positive category of financial improvement."
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,positive,0.9,"The financial statement reports a 2% increase in net sales, which is a positive financial improvement indicating growth, aligning with the 'positive' sentiment category. The statement does not contain any negative qualifiers or context."
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,positive,0.95,"The statement reports a significant increase in international sales (59.8% growth) to a specific amount, indicating strong expansion without any negative qualifiers, which aligns with positive sentiment from an investor's perspective."
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive,positive,0.9,"The statement reports a clear increase in net sales from $401 million to $585 million, indicating revenue growth, which aligns with the definition of positive sentiment."
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,positive,0.95,"The financial statement reports a significant increase in net sales (from EUR438m to EUR655m), which directly aligns with the positive sentiment category as it indicates strong financial growth."
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",positive,positive,0.95,"The financial statement reports significant year-on-year growth in net sales (25.5%) and charger deliveries (41%), both key indicators of financial health and expansion, with no negative factors mentioned."
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,0.9,"The statement reports a net sales increase from EUR 93.2 mn to EUR 93.6 mn, indicating revenue growth, which aligns with the 'positive' sentiment category as defined."
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,positive,0.9,"The statement reports a significant increase in operating profit (145.1% from EUR 3.4 mn to EUR 8.3 mn), indicating strong financial performance and aligning with the 'positive' sentiment category."
Operating profit margin increased from 11.2 % to 11.7 % .,positive,positive,0.9,"The statement reports an increase in operating profit margin, indicating improved profitability and operational efficiency, which aligns with positive financial performance criteria."
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,positive,positive,0.9,"The statement reports a significant increase in operating profit (from EUR 1.22mn to EUR 3.11mn), indicating financial improvement without any negative context."
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,positive,0.9,"The statement reports a clear increase in operating profit from EUR 2.8mn to EUR 5mn, indicating improved financial performance and aligning with the 'positive' category for growth and profits."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,0.95,"The statement reports an increase in operating profit from EUR 23.0 mn to EUR 24.5 mn, indicating improved operational performance and aligning with positive sentiment guidelines."
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,positive,0.9,"The statement reports a 3.3% increase in net sales compared to the same quarter last year, which aligns with positive financial performance indicators like revenue growth."
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,positive,0.9,"The statement explicitly reports revenue growth from €569 million to €580 million (a 2% increase), which aligns with the definition of positive sentiment as a financial improvement."
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,positive,0.85,"The financial statement highlights a significant year-on-year increase in net sales (50%) and favorable development in delivery volumes and selling prices, both indicators of positive financial performance."
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive,positive,0.9,"The financial statement reports a significant year-on-year increase in consolidated operating profit from EUR 4.14 mn to EUR 15.86 mn, indicating strong financial performance and growth from an investor's perspective."
The Department Store Division reported an increase in sales of 4 per cent .,positive,positive,0.9,"The statement reports an increase in sales, which is a positive financial indicator as it shows growth in the business."
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,positive,0.9,"The fair value of investment properties increased significantly from EUR 2.691 million to EUR 2.803 billion, indicating substantial growth, which aligns with positive financial performance from an investor's perspective."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,positive,0.95,"The statement highlights peak net sales and an increase in operating margin, both indicating financial improvement and efficiency, aligning with positive sentiment."
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,0.95,"The statement reports a 4.5% increase in domestic beer sales volume, indicating growth in a key business metric without mentioning any negative factors, aligning with the 'positive' sentiment category for financial improvement."
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,positive,positive,0.9,"The statement reports a significant increase in operating profit (26.9% growth), which is a key positive financial metric, indicating improved operational performance and profitability."
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.9,"The financial statement reports a clear increase in net profit from EUR15.1 million to EUR18.9 million over the first nine months of 2010, which aligns with the definition of positive sentiment as it indicates financial improvement."
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,positive,0.9,"The statement reports an increase in company orders, which is a positive financial development indicating potential future revenue growth. There are no negative elements or mixed signals mentioned."
Finnish Bank of +land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,positive,0.9,"The financial statement reports a significant increase in operating profit (from EUR 6.1 mn to EUR 21.3 mn), which aligns with the positive category of financial improvements and growth."
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,positive,0.9,"The statement reports a significant increase in operating profit (from EUR 6.6 mn to EUR 47.0 mn), indicating financial improvement, which aligns with the 'positive' sentiment criteria."
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,positive,0.95,"The statement explicitly states a revenue increase (net sales growth from EUR 37.5 mn to EUR 51.3 mn), which aligns with the positive sentiment category of financial improvements."
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,positive,0.9,"The statement indicates a significant upward revision of net sales growth expectations, signaling improved financial performance and positive market reception, which aligns with the definition of positive sentiment."
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,positive,0.8,"The financial statement indicates a planned increase in net sales from EUR 80mn to EUR 100mn, reflecting a positive outlook for growth and expansion, which aligns with the 'positive' sentiment category."
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,positive,0.95,"The statement reports growth in both advertising and circulation revenues (3.4% and 0.4% respectively), indicating financial improvement, which aligns with the 'positive' sentiment category."
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,0.9,"The statement reports a 42% increase in the order book compared to the same period in 2006, indicating strong growth potential and positive future revenue prospects, which aligns with the definition of positive sentiment."
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,positive,0.95,"The statement reports a clear 10% increase in company profit, which aligns with the 'positive' category of financial sentiment as it indicates financial improvement. There are no negative or neutral elements mentioned."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,0.9,"The statement explicitly states that both operating profit and net sales increased compared to the previous year, indicating financial improvement without any negative qualifiers."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,positive,0.95,"The statement explicitly mentions an increase in both operating profit and net sales compared to the previous year, indicating financial improvement and growth from an investor's perspective."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,0.95,"The statement explicitly reports increases in both operating profit and net sales (revenue) compared to the previous year, which aligns with positive financial indicators of growth and improved profitability from an investor's perspective."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,positive,0.9,"The statement explicitly states that both operating profit and net sales increased compared to the previous year, indicating financial improvement without any negative qualifiers."
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The statement reports clear increases in both operating profit (26.6%) and net sales (3.4%) compared to the same period in 2006, indicating positive financial performance and growth."
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,positive,0.9,"The statement explicitly reports increases in both operating profit and net sales compared to the previous year, indicating financial improvement from an investor's perspective."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The statement clearly reports increases in both operating profit and net sales compared to the previous year, which are positive financial indicators of growth and improved performance."
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The statement explicitly reports increases in both operating profit and net sales compared to the previous year, indicating financial improvement without any negative qualifiers."
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement explicitly reports an increase in both operating profit and net sales compared to the prior year period, indicating financial growth without any negative factors mentioned."
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement explicitly states that both operating profit and net sales increased compared to the previous year, indicating positive financial performance without any negative qualifiers."
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.95,"The statement explicitly states increases in both operating profit and net sales compared to the previous quarter, indicating financial growth and improvement."
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement explicitly reports increases in both operating profit and sales compared to the prior year period, indicating financial improvement and growth, which aligns with the definition of positive sentiment."
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"The statement explicitly reports increases in both operating profit and turnover compared to the previous year, indicating financial improvement without mentioning any declines or negative factors."
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.9,"The statement explicitly reports an increase in both operating profit and turnover compared to the previous year, indicating financial improvement without any negative qualifiers."
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"The statement explicitly states that both operating profit and turnover increased compared to the same period a year ago, indicating financial improvement without mentioning any declines or negative factors."
Cargo volume increased by approximately 5 % .,positive,positive,0.9,"The statement reports a 5% increase in cargo volume, which indicates operational growth and aligns with investor-friendly financial improvement metrics."
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.95,"The statement reports an increase in comparable operating profit from EUR 730mn to EUR 854mn, indicating financial improvement and aligning with the definition of positive sentiment from an investor's perspective."
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.95,"The financial statement reports a significant increase in net sales (9.7%) for the first half of 2010 compared to the same period in 2009, which is a clear indicator of financial growth from an investor's perspective."
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.9,"The statement reports a significant increase in diluted EPS from EUR 0.05 to EUR 0.29, which is a positive financial indicator for investors, indicating improved profitability."
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.9,"The financial statement shows a significant increase in diluted earnings per share (EPS) from EUR 0.09 to EUR 0.52, indicating improved profitability, which aligns with the positive sentiment category."
