sentence,true_sentiment,predicted_sentiment,confidence,rationale
The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,neutral,neutral,0.95,"The statement announces a proposal to change the Board of Directors and elect a new member, which is a routine corporate governance matter with no clear indication of financial performance or impact. It lacks details on financial improvements, declines, or other financially significant events."
"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",neutral,neutral,0.95,"The statement describes the product offerings and target markets of a company segment without mentioning any financial performance metrics, changes in revenue or profits, or any indicators of financial health. It is purely descriptive and factual, lacking any positive or negative financial implications."
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,negative,0.9,"The statement indicates a significant contraction in sales (25% decrease) and a decline in operating profit margin due to lower sales volume, outweighing the neutral mention of stable gross margins."
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",neutral,neutral,0.95,"The statement only lists companies included in a report without mentioning any financial performance, trends, or outcomes. It is a factual description of the report's scope, lacking any positive or negative financial implications."
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",neutral,neutral,1.0,"The statement simply lists companies included in a report without mentioning any financial performance, trends, or outcomes. It is a factual description of the report's content."
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",neutral,neutral,0.95,"The statement describes a research initiative without mentioning any financial performance, results, or changes. It is a factual announcement about a report being prepared, lacking any clear positive or negative financial implications."
SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,neutral,neutral,1.0,"The statement is a routine distribution notice containing only procedural information, contact details, and distribution methods. It contains no factual statements about the company's financial performance, results, or events with clear financial impact."
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",neutral,neutral,0.95,"The statement is a factual listing of customer countries without any indication of financial performance changes, expansions, or issues. It provides information about the company's international presence but lacks any directional signal for investor sentiment."
"The tests , conducted at Nokia Siemens ' LTE center of competence in Espoo , Finland , follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010 , and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .",neutral,neutral,0.95,"The statement describes operational activities (tests, production start, complementing earlier tests) without mentioning any financial performance changes, profits, losses, or specific financial impacts. It is factual information about past and ongoing activities without clear positive or negative financial implications from an investor's perspective."
"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .",neutral,neutral,0.85,"The statement focuses on the company's business strategy (100% dedicated to retail/wholesale improvement) without mentioning any specific financial metrics or outcomes, making it a factual announcement without clear positive or negative financial signals."
"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",neutral,neutral,0.95,"The statement describes the locations of the company's distribution and manufacturing units without mentioning any financial performance, changes, or indicators of sentiment. It is purely factual information about the company's operational structure."
"The company also appointed Leif Rosen head of the Special Plate unit which includes the quarto plate units in Degerfors , Sweden , and New Castle , USA , the unit in Willich , Germany , as well as Pressplate and Prefab in Avesta and Plate Service Centre Nordic in Degerfors .",neutral,neutral,0.85,"The statement announces a leadership change (appointment) without providing any information about financial performance, strategic impact, or context (e.g., reasons for change, financial results). It is a factual announcement lacking clear positive or negative financial implications."
"Teleste 's hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions , including HFC ( hybrid fibre-coaxial ) , xDSL , EttH , and FttH .",neutral,neutral,0.95,"The statement describes Teleste's hybrid TV solution and its technological components without mentioning any financial performance, growth, or decline. It is a factual description of capabilities rather than an indicator of financial health."
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",negative,negative,0.9,"The statement highlights low refining margins and a significant drop in EBIT for the shipping unit, indicating financial underperformance. The mention of investor disappointment reinforces the negative sentiment."
"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .",neutral,neutral,0.7,"The statement announces a routine line of credit facility provided by banks to a company, lacking any explicit mention of financial improvement, decline, expansion, or contraction. It is a factual announcement of a financial arrangement without clear positive or negative implications for investor sentiment."
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,neutral,0.5,"The statement describes a factual joint venture announcement without mentioning any financial metrics or outcomes, making it a routine corporate action with no clear positive or negative financial signal."
"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral,positive,0.6,"The statement indicates the company is using divestment proceeds to fund dividends, capital repayment, and share repurchase, actions generally viewed positively by investors for returning capital. The divestment itself is neutral, but the specific use of funds for shareholder-friendly activities outweighs this."
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",positive,neutral,0.75,"The statement describes a rejected acquisition bid, which is negative for the bidder but neutral for the company's financials, as it involves corporate strategy rather than direct financial performance metrics."
"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",neutral,neutral,0.9,"The statement describes a structural reorganization involving asset transfers but does not mention any financial improvements, declines, or specific outcomes. It is a factual description of a procedural change without clear positive or negative financial implications."
According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,neutral,neutral,0.9,"The statement describes an invention related to hydrocarbon components but lacks any financial metrics, market impact, or outcome indicators. It is a factual announcement without clear positive or negative financial implications, aligning with neutral sentiment."
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,negative,0.9,"The statement attributes a 'significant drop' to multiple negative factors: a booking system failure, asset sale, and route change leading to lost passengers, with no positive counterbalance mentioned."
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",neutral,neutral,0.95,"The statement describes a factual acquisition of equipment without mentioning any financial outcomes, risks, or directional changes, indicating a neutral tone from an investor's perspective."
Mobile communication and wireless broadband provider Nokia Inc NYSE : NOK today set new financial targets and forecasts for Nokia and the mobile device industry and also for Nokia Siemens Networks and the mobile and fixed infrastructure and related services market .,neutral,neutral,0.6,"The statement announces new financial targets and forecasts without providing specific details or outcomes. It describes forward-looking plans but lacks concrete evidence of financial improvement or decline, making the sentiment neutral."
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative,negative,0.95,"The statement explicitly mentions a 'drop in profit' caused by 'economic uncertainty' and 'bank lending drought', which are negative factors leading to reduced demand and financial decline."
"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board .",neutral,neutral,0.95,"The statement announces a decision about board compensation levels, but there is no information about changes in financial performance, growth, or any other financially impactful events, making it a routine factual announcement with no clear sentiment."
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",positive,positive,0.9,"The statement reports a significant 20.4% increase in sales for the Lithuanian brewery, which aligns with the 'positive' category as it indicates financial growth from an investor's perspective."
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,positive,0.85,"The financial statement indicates a reduction in net loss from EUR35.6 million to EUR2.8 million, showing improvement in financial performance despite still being in deficit."
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive,negative,0.6,"The financial statement reports a net loss for the company, indicating negative financial performance. Although the loss narrowed compared to the previous year, the fact that the company still reported a loss means the sentiment remains negative."
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,0.7,"The statement describes a factual real estate purchase without mentioning financial metrics or outcomes. While the location suggests potential for future growth, there is no explicit indication of financial improvement or decline, making the sentiment neutral."
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",neutral,neutral,0.95,"The statement describes a technical mechanical feature without mentioning any financial metrics, performance changes, or business outcomes, making it a factual description with no clear financial impact."
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,negative,0.9,"The statement reports layoffs due to falling orders, indicating financial decline and potential future revenue loss, which aligns with negative sentiment guidelines."
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",positive,positive,0.95,"The financial statement reports sales growth in two divisions (Foundries and Machine Shop) with specific percentage increases (9.7% and 16.4%) and absolute figures, indicating improved financial performance without mentioning any negative factors."
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",neutral,neutral,0.9,"The statement describes a factual service offering without mentioning any financial performance or impact, making it a routine operational announcement."
"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",neutral,neutral,0.9,"The statement discusses a factor influencing fitness facility experiences but does not mention any financial metrics, results, or changes, making it a factual observation without clear positive or negative financial implications."
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive,positive,0.9,"The statement announces the establishment of a new subsidiary in a growing market to expand business and serve customers, indicating strategic growth and positive future potential for the company."
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.95,"The financial statement reports a significant increase in net profit (from €172 million to €603 million) and earnings per share (from €0.94 to €3.33), indicating strong financial performance and growth, which aligns with the definition of positive sentiment."
"External net sales from the printing business fell by 43.7 % , partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices .",negative,negative,0.85,"The statement reports a significant 43.7% decline in external net sales due to contract termination and price drops, which directly indicates negative financial performance without mentioning any positive offsetting factors."
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive,positive,0.8,"The statement announces a large deal with an international industrial group for services, indicating potential future revenue growth and business expansion, aligning with positive sentiment criteria."
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative,negative,0.95,"The financial statement reports a significant increase in net loss (from €900k/€1.2M to €3.2M/€4.2M), indicating deteriorated financial performance, which falls under the negative category based on guidelines for financial declines and losses."
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",neutral,neutral,0.95,"The statement announces an upcoming event (Capital Markets Day) without mentioning any financial performance metrics, results, or outcomes. It is purely informational about a routine corporate activity."
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",negative,negative,0.9,"The statement explicitly mentions a financial loss of €20m due to cancelled flights and operational disruptions, which falls under the 'negative' category as it indicates a decline in financial health."
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",negative,negative,0.85,"The statement highlights a 'surprise drop in profits' which directly indicates negative financial performance, outweighing the positive aspect of new orders, leading to a sharp share decline."
"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities .",neutral,neutral,0.95,"The statement describes ownership and business scope without mentioning financial performance, growth, or any indicators of financial health, making it a factual announcement with no clear sentiment."
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative,negative,0.9,"The statement describes significant financial losses by banks ($1.35 billion) due to loan write-offs during a severe economic downturn, which aligns with the 'negative' category based on the guidelines."
"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",neutral,neutral,0.7,"The statement reports a factual event of new share subscriptions under a stock option plan without indicating any financial improvement, decline, or impact on the company's performance. It is a routine financial activity with no clear positive or negative sentiment from an investor's perspective."
"Retail chain Suomen L+hikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",neutral,neutral,0.95,"The statement reports index scores for various companies without providing context or comparison to determine if the scores indicate financial improvement, decline, or any other sentiment. It is a factual list of index values without clear financial implications for investors."
"+lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +lo P+rnits , chairman of the supervisory board of +lemiste City and Mainor .",neutral,neutral,0.9,"The statement provides factual data about current employment and turnover without indicating any change or trend, making it a routine description rather than a positive or negative financial signal."
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",neutral,neutral,0.95,"The statement provides factual data about past production and sales figures without any comparison to previous periods or indication of financial improvement or decline, making it a neutral description of historical performance."
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",neutral,neutral,0.95,"The statement describes golf tournament results and rankings, which are not directly related to financial performance. It provides factual information about scores and placements without indicating any financial improvement, decline, or neutral announcement."
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",neutral,neutral,0.9,"The statement provides factual information about sales figures and mentions a past acquisition but lacks any comparative data or direct link to financial performance improvements or declines, making it neutral."
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,positive,0.9,"The financial statement reports a significant increase in subscriber base (16.1% growth) and a rise in market share (from 23% to 24%), both indicating positive financial performance and expansion for MegaFon."
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",positive,positive,0.9,"The statement shows a clear improvement from a net loss of EUR 579,000 in 2009 to a net profit of EUR 2.7 million in the first nine months of 2010, indicating a positive financial turnaround."
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,0.7,"The statement describes an acquired business and its main asset without mentioning any financial performance metrics or outcomes, focusing purely on factual details about the product and its applications."
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",neutral,neutral,1.0,"The statement describes typical applications of a product but contains no financial metrics, trends, or indicators of business performance (e.g., revenue, profits, costs, growth). It is purely descriptive and factual without any clear positive or negative financial implications."
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive,positive,0.95,"The financial statement reports a 15% increase in net profit, which is a clear indicator of financial improvement from an investor's perspective, with no negative factors mentioned."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The financial statement reports a substantial increase in net profit from EUR13,000 to EUR928,000, representing a significant financial improvement from an investor's perspective."
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,positive,0.9,"The statement announces the award of a contract for engineering services, which represents secured business and potential revenue, indicating a positive development for the company."
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,negative,0.85,"The financial statement reports a decrease in net sales (down 4.8% YoY), which is a clear negative signal according to the guidelines, as revenue declines indicate financial underperformance from an investor's perspective."
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,positive,0.9,"The financial statement reports an increase in market share (23.74% to 25.18%) and a significant jump in beer sales volume (14.5% increase), indicating growth and expansion, which aligns with positive sentiment."
"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .",neutral,neutral,0.95,"The statement describes a technical product feature without mentioning any financial performance, changes, or business outcomes, making it a factual description with no clear financial sentiment."
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",neutral,neutral,0.95,"The statement provides historical facts about the company's founding without mentioning any current financial performance, trends, or future outlook, lacking clear sentiment direction from an investor's perspective."
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,neutral,0.95,"The statement provides factual information about Jon Risfelt's past executive roles at various companies but does not contain any direct or indirect reference to current financial performance, changes, or future prospects, making it neutral."
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",positive,positive,0.8,"The statement mentions a 'significant offshore crane retrofit order' for the MacGregOR business area, indicating business growth and potential future revenue, aligning with positive sentiment guidelines."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"The statement reports a significant year-on-year increase in sales (59%) for the fourth quarter, which aligns with the 'positive' category indicators of financial growth and revenue increase."
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",neutral,neutral,0.9,"The statement provides factual information about the company's founding year, services, employee count, and geographic presence, but contains no language indicating financial performance, growth, decline, or other financially impactful events."
"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",neutral,neutral,0.95,"The statement is an announcement about a business summit with no mention of financial performance, earnings, costs, or other financial metrics. It is a factual event description without clear positive or negative financial implications."
"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",neutral,neutral,0.95,"The statement describes the company's product portfolio without mentioning any financial performance metrics, changes in revenue or profits, or any indicators of financial improvement or decline. It is a factual description of offerings, lacking any clear positive or negative financial implications."
"( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te",positive,positive,0.9,"The financial statement reports the company winning a significant USD 1.9 million order, indicating a positive business development and potential future revenue, even though the sentence is cut off."
Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,positive,neutral,0.6,"The statement announces a significant business contract but lacks details on financial impact, such as revenue figures or cost implications, making the sentiment factual and balanced without clear positive or negative financial signals."
