sentence,true_sentiment,predicted_sentiment,confidence,rationale
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,negative,0.95,"The statement explicitly mentions a 'significant drop' attributed to operational issues (booking system problems) and asset sales, which directly indicate financial decline. While route adjustments may have mixed implications, the emphasis on losses outweighs potential neutral or positive factors."
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",neutral,neutral,0.8,"The statement provides factual details about equipment acquisitions without explicitly mentioning financial outcomes, growth metrics, or risks. It describes operational assets without indicating revenue growth, cost savings, or negative impacts, making the sentiment neutral."
Mobile communication and wireless broadband provider Nokia Inc NYSE : NOK today set new financial targets and forecasts for Nokia and the mobile device industry and also for Nokia Siemens Networks and the mobile and fixed infrastructure and related services market .,neutral,neutral,0.8,"The statement announces new financial targets and forecasts but lacks specific details about actual financial improvements or declines. It represents a routine forward-looking announcement without clear positive or negative indicators, aligning with neutral sentiment."
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative,negative,0.95,"The statement explicitly mentions a 'drop in profit' caused by economic uncertainty, reduced bank lending, and declining demand. These factors align with negative financial indicators, indicating challenges in revenue and operational performance."
"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board .",neutral,neutral,0.95,"The statement describes a routine decision to maintain existing board compensation levels without indicating financial improvements, declines, or any impactful changes. It is a factual announcement with no clear positive or negative financial implications."
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",positive,positive,0.95,"The statement highlights a 20.4% year-over-year increase in sales revenue (from 12.49M to 15.04M euros), which directly aligns with the 'positive' category for financial growth. The explicit mention of revenue growth without any negative qualifiers confirms the positive sentiment."
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,positive,0.95,"The statement shows a significant reduction in net loss (from EUR35.6m to EUR2.8m) over the same period year-on-year, indicating financial improvement and cost containment efforts, which aligns with 'positive' sentiment guidelines."
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive,positive,0.9,"The narrowing net loss (from EUR0.4m to EUR0.1m) indicates improved financial performance compared to the previous year, aligning with 'financial improvements' in the positive sentiment category."
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,0.95,"The statement provides factual details about a property purchase location without mentioning financial performance, revenue, profits, or risks. It describes strategic positioning but does not convey positive/negative financial implications directly."
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",neutral,neutral,0.95,"The statement describes a technical mechanism (platen seals and pressure maintenance) without mentioning financial metrics, profits, losses, or market impacts. It is a factual technical description with no clear sentiment toward financial performance."
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,negative,0.95,"The statement mentions layoffs due to falling orders, which directly indicates financial decline and negative impacts on the company's operations. Layoffs are a clear sign of cost-cutting measures driven by reduced revenue, signaling poor financial performance."
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",positive,positive,0.95,"The statement highlights significant revenue growth in two divisions (9.7% and 16.4% increases) without mentioning any declines or negative factors, aligning with positive financial indicators."
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",neutral,neutral,0.95,"The statement describes a factual service offering without indicating financial improvements, declines, or mixed signals. It focuses on operational information rather than financial performance metrics."
"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",neutral,neutral,0.8,"The statement discusses customer experience factors (entertainment impact on workout satisfaction) but contains no direct financial metrics, outcomes, or implications for profitability. It is a factual observation about business operations rather than a financial performance indicator."
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive,positive,0.95,"The statement highlights Outotec's expansion into a new market (India) through a subsidiary, indicating growth-oriented strategy and confidence in the Indian market's potential, which aligns with positive financial sentiment."
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.95,"The statement highlights a significant surge in net profit (euro603M vs. euro172M) and earnings per share (euro4.31 vs. euro0.94), clearly indicating strong financial performance and growth."
"External net sales from the printing business fell by 43.7 % , partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices .",negative,negative,0.95,"The statement reports a 43.7% decline in external net sales, explicitly attributing it to contract termination and falling prices - both negative financial impacts. The significant revenue drop falls squarely within the 'negative' category per the guidelines."
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive,positive,0.95,"The statement highlights Basware securing a 'large deal' with an international client, which directly aligns with positive financial indicators like revenue growth and successful business expansion. There are no negative or neutral elements mentioned."
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative,negative,0.95,"The statement reports a significant increase in net loss (from 900,000 euro to 3.2 million euro), directly indicating financial deterioration. This aligns with the 'negative' category as it reflects worsening profitability and increased financial pressure."
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",neutral,neutral,0.95,"The statement announces a routine corporate event (Capital Markets Day) without mentioning financial performance metrics, earnings, or actionable outcomes. It is a factual announcement with no clear positive or negative financial implications."
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",negative,negative,0.95,"The statement explicitly mentions a EUR20m loss caused by flight cancellations and stranded passenger costs, which directly aligns with negative financial impacts (losses, revenue drops). The reasons cited (airspace closure, operational disruptions) further emphasize adverse financial consequences."
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",negative,negative,0.95,"The statement highlights a 'surprise drop in April-June profits' causing shares to fall sharply, which directly aligns with negative financial indicators. While new orders are mentioned, the profit decline overshadowed this, leading to a clear negative sentiment."
"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities .",neutral,neutral,0.95,"The statement provides factual information about ownership and business operations without mentioning financial performance, growth, or risks. It lacks explicit indicators of positive or negative sentiment."
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative,negative,0.95,"The statement highlights significant financial losses ($1.35 billion) from loan write-offs by major banks in Latvia during an economic crisis, directly indicating negative financial outcomes and systemic risks."
"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",neutral,neutral,0.85,"The statement reports a factual event (share subscriptions under a stock option program) without indicating financial improvements, declines, or mixed signals. It is a routine announcement with no clear positive or negative implications for investors."
"Retail chain Suomen L+hikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",neutral,neutral,0.95,"The statement presents factual data about performance indices of various companies without explicit financial outcomes. The numbers (5.8, 6.1, 6.3) are likely metrics but lack contextual interpretation, making it impossible to determine positive/negative impact. No growth, loss, or operational signals are explicitly mentioned."
"+lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +lo P+rnits , chairman of the supervisory board of +lemiste City and Mainor .",neutral,neutral,1.0,"The statement presents factual data about employment and economic turnover without indicating financial improvements, declines, or actionable outcomes. It describes the current state of the economy without expressing positive or negative sentiment."
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",neutral,neutral,0.95,"The statement provides factual historical data about production output and sales from 2007 without indicating financial improvements, declines, or any sentiment-driven context. It merely reports past performance without implying future trends or outcomes."
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",neutral,neutral,0.95,"The statement describes athletic competition results without mentioning financial metrics, performance improvements, or market-related outcomes. It provides factual sports performance data with no clear financial implications for investors."
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",neutral,neutral,0.95,The statement provides factual information about sales figures and an acquisition without indicating financial improvement or decline. It describes routine business activities and a past transaction without clear positive or negative implications for investor sentiment.
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,positive,0.95,"The statement highlights a 16.1% increase in subscriber base and a 1% rise in market share, both indicating growth and competitive positioning, which align with positive financial performance metrics."
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",positive,positive,0.95,"The statement shows a clear financial improvement from a net loss of EUR 579,000 in 2009 to a net profit of EUR 2.7 million in 2010, indicating strong recovery and profitability."
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,0.8,"The statement describes a product's technical capabilities and applications without mentioning financial performance, revenue, profits, or risks. It provides factual information about an acquired asset's features rather than indicating positive/negative financial outcomes."
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",neutral,neutral,0.95,"The statement provides factual information about product applications without mentioning financial performance, growth, or risks. It describes typical end-uses across industries, which is a neutral technical specification rather than expressing positive/negative financial sentiment."
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive,positive,0.95,"The statement reports a 15% increase in net profit to 47 million euros, clearly indicating financial growth and improvement, which aligns with the 'positive' sentiment criteria."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The statement shows a significant increase in net profit (EUR928,000 vs EUR13,000) indicating strong financial improvement, which aligns with the 'positive' category for profit growth."
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,neutral,0.8,"The statement announces a contract award, which is a factual business development but lacks specific financial metrics or outcomes. While securing contracts can signal potential future revenue, the absence of explicit financial impact details (e.g., revenue figures, profit implications) aligns more with a neutral factual announcement rather than a clear positive or negative sentiment."
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,negative,0.95,"The statement shows a decline in net sales (EUR 94.7 mn vs. EUR 99.5 mn) from 2009 to 2010, directly indicating a revenue drop which aligns with the 'negative' sentiment category."
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,positive,0.95,"The statement highlights increased market share (25.18% vs 23.74%) and a 14.5% jump in beer sales volume, both strong indicators of growth and improved market position, aligning with positive financial signals."
"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .",neutral,neutral,0.95,"The statement describes technical specifications of a mechanical component (casing members and pivotability) without mentioning financial performance, market impact, or actionable outcomes. It is a factual engineering description with no clear positive or negative financial implications."
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",neutral,neutral,0.95,"The statement provides historical background about Fiskars Corporation's founding in 1649, which is a factual narrative with no direct implications about current financial performance, growth, or risks. It neither mentions financial metrics nor contains sentiment-laden language that would indicate positive/negative outlook."
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,neutral,0.95,"The statement provides factual information about Jon Risfelt's professional experience without mentioning financial performance, growth, or negative outcomes. It neither indicates positive financial improvements nor negative financial declines."
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",positive,positive,0.95,"The statement highlights Cargotec's MacGREGOR business area receiving a 'significant offshore crane retrofit order,' which directly indicates revenue growth and operational success. The use of 'significant' emphasizes positive financial impact without mentioning any declines, losses, or neutral factors."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"The statement reports a 59% year-on-year increase in sales, which directly aligns with 'financial improvements' and 'revenue increases' in the positive sentiment guidelines. The growth metric is specific and unambiguous, indicating strong performance without any negative or neutral qualifiers."
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",neutral,neutral,0.95,"The statement provides factual operational details about Strand Associates (founder year, services, employee count, office locations) without mentioning financial performance, revenue, profits, or any indicators of growth/decline. It lacks explicit financial impact signals, making it neutral."
