sentence,true_sentiment,predicted_sentiment,confidence,rationale
"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .",neutral,positive,0.9,"The statement mentions a line of credit provided by Scandinavian lenders to Lemminkainen Oyj, implying financial support and potential growth for the company."
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,positive,0.8,"The statement announces the formation of a joint venture, implying a strategic business decision that could lead to financial improvements and growth. The context is neutral, but the overall tone is positive as it involves a new investment opportunity."
"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral,positive,0.9,"The financial statement mentions that Metsa-Botnia will utilize funds from divestment and existing financing facilities to pay dividends, repay capital, and repurchase shares, indicating a positive financial outlook and ability to generate cash for shareholder value."
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",positive,negative,0.8,"The key shareholders rejected a hostile offer, which is a negative development for the company, and it may also imply financial losses as a result of the failed acquisition attempt."
"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",neutral,neutral,0.8,"The statement mentions a reorganisation, but it's a factual description of the process without any clear financial implications, making it neutral from an investor's perspective."
According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,neutral,neutral,0.8,"The financial statement contains a technical description of an invention, which is a factual statement without any clear financial implications. There are no mentions of revenue increases, cost reductions, or other financial indicators that would suggest a positive or negative sentiment."
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",negative,negative,0.9,"The statement mentions a 'significant drop' which implies financial decline, and also lists specific reasons for this decline, indicating negative sentiment from an investor's perspective."
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",neutral,neutral,0.9,"The statement reports on equipment acquisition without mentioning any financial metrics such as costs, revenue impact, or growth; it is a factual description of the equipment acquired."
Mobile communication and wireless broadband provider Nokia Inc NYSE : NOK today set new financial targets and forecasts for Nokia and the mobile device industry and also for Nokia Siemens Networks and the mobile and fixed infrastructure and related services market .,neutral,neutral,0.9,"The statement provides factual information about setting new financial targets and forecasts, but does not convey any clear financial impact or emotional tone; however, the phrase 'set new financial targets' implies a proactive and forward-looking approach, slightly leaning towards neutrality with high confidence."
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative,negative,0.9,"The statement mentions a decline in profit, difficulty funding operations, and a decline in demand for products due to economic uncertainty and drought in bank lending."
"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board .",neutral,neutral,0.8,"The statement provides factual information about the Board of Directors' remuneration, without expressing any opinion on its impact or value, indicating a neutral sentiment."
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",positive,positive,0.9,"The statement mentions a significant increase in sales (20.4%) and higher revenue last year, indicating financial growth and improvement."
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,positive,0.8,"The financial statement indicates a net loss narrowed from EUR35.6m to EUR2.8m, which implies an improvement in the company's financial performance compared to the previous year."
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,positive,positive,0.9,"The statement mentions a reduction in net loss from EUR0.4m to EUR0.1m, indicating financial improvement and growth."
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",neutral,neutral,1.0,"The statement describes a factual event, the purchase of land for a shopping center, without mentioning any financial implications, growth, or other indicators that would suggest a positive or negative sentiment."
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",neutral,neutral,1.0,"The statement appears to be a technical description of a manufacturing process, lacking any clear financial indicators, improvements, declines, or impact on revenue/profits. It is a factual, detailed explanation without any apparent business implications."
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,negative,0.8,"The financial statement mentions 'lay off 700 workers', indicating a decline in employment and potentially increased costs, while also stating 'falling orders' which suggests revenue decreases."
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",positive,positive,0.9,"The statement reports increases in sales for both the Foundries and Machine Shop divisions, indicating financial growth. The specific percentages of increase (9.7% and 16.4%) also contribute to a positive sentiment."
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",neutral,neutral,1.0,"The financial statement provides factual information about services offered to shareholders and investors, without any clear indication of financial impact or performance metrics."
"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",neutral,neutral,1.0,"The statement appears to be a quote from an executive discussing market trends and consumer preferences, without any clear financial impact or implications."
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",positive,positive,0.5,Parsed from text
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.9,"The financial statement mentions a significant increase in net profit, which is a key indicator of financial success and growth."
"External net sales from the printing business fell by 43.7 % , partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices .",negative,negative,0.9,"The financial statement mentions a significant decline in external net sales by 43.7%, which is a negative indicator, and this decline is attributed to specific reasons such as the termination of a contract and a fall in printing prices."
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",positive,positive,0.9,"The statement mentions a 'large deal' and the delivery of an 'Invoice Automation solution', indicating revenue growth and successful expansion, which are key positive financial indicators."
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative,negative,1.0,"The financial statement mentions a widening net loss, which is a decline in financial performance, aligning with the negative sentiment criteria."
"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",neutral,neutral,0.8,"The statement is a factual announcement about an upcoming event, YIT's Capital Markets Day, without any mention of financial improvements, declines, or specific results."
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",negative,negative,0.9,"The financial statement mentions a loss of EUR20m, indicating a decline in the company's finances, which meets the criteria for negative sentiment."
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",negative,negative,0.8,"The statement mentions a 'surprise drop' in profits, which is a negative financial indicator. This is further emphasized by the fact that the profit decline overshadowed a positive aspect (new orders received)."
"The company is owned by the State of Finland and the European Aeronautic Defense and Space Company EADS N.V. Tekla is an international software company that provides solutions for building and construction , energy distribution and municipalities .",neutral,neutral,0.9,"The statement provides factual information about the company's ownership and services without expressing any financial improvements, declines, or implications of growth/decline."
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",negative,negative,0.9,"The financial statement mentions combined losses of over $1.35 billion for the mentioned banks, indicating a decline in their financial performance and a negative impact on investors."
"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",neutral,positive,0.9,"The statement mentions the subscription of new shares, which implies an increase in capital and potential growth for the company, indicating a positive sentiment."
"Retail chain Suomen L+hikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",neutral,neutral,1.0,"The statement appears to be a factual report of index ratings for various companies, with no clear indication of financial improvements or declines."
"+lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +lo P+rnits , chairman of the supervisory board of +lemiste City and Mainor .",neutral,positive,0.8,"+lemiste City is described as providing work for a significant number of people (3,300) and having a substantial total turnover (EEK 5.4 bn), indicating financial growth and success."
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",neutral,positive,0.8,"The financial statement mentions a significant revenue of EUR 135 million, which is an indicator of financial performance and growth."
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",neutral,neutral,0.9,"The statement appears to be a factual report of sports results, containing no clear financial information or implications for investors."
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",neutral,negative,0.8,"The business was sold for €88 million, indicating a financial decline, and there is no mention of positive growth or improvements."
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",positive,positive,0.8,"The subscriber base increased by 16.1%, indicating financial growth and improvement, which meets the positive criteria."
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",positive,positive,0.9,"The statement mentions a return to net profit from a loss, indicating financial improvement and growth. The specific figures of EUR 2.7 million profit versus EUR 579,000 loss also support this interpretation."
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral,neutral,0.9,"The statement provides factual information about the acquired business's main asset without expressing any clear financial impact, profits, or losses."
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .",neutral,neutral,1.0,"The statement describes typical uses of a product but does not provide any financial information, making it neutral from an investor's perspective."
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",positive,positive,0.9,"The financial statement mentions a 15% increase in net profit, which is a clear indicator of positive financial performance."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.9,"The financial statement mentions a significant increase in net profit from EUR13,000 to EUR928,000, indicating a positive trend in the company's financial performance."
"Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE .",positive,positive,0.8,"The statement mentions an award of a contract, implying financial improvement and growth for Poyry Plc, which is a positive indicator from an investor's perspective."
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",negative,negative,0.8,"The financial statement mentions a decrease in net sales from EUR 99.5 mn to EUR 94.7 mn, indicating a decline in revenue."
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,positive,0.9,"The company increased its market share and sales, indicating growth and financial improvement, which aligns with the positive criteria."
"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis .",neutral,neutral,1.0,"The statement appears to be a technical description of a product component, without any clear financial impact or implications for investors."
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",neutral,neutral,1.0,"The statement provides historical information about the company's origins, but it does not contain any financial data or analysis that would impact an investor's decision."
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,neutral,1.0,"The statement provides factual information about Jon Risfelt's professional background without any clear financial impact, making it a neutral statement from an investor's perspective."
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",positive,positive,0.9,"The financial statement mentions a 'significant offshore crane retrofit order', indicating revenue increase and success for Cargotec's MacGREGOR business area, which aligns with the criteria for a positive sentiment."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,"The financial statement mentions a significant increase in sales (59% year-on-year) and a specific dollar amount, indicating financial growth and improvement."
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",neutral,neutral,0.9,"The statement is a factual description of the company's history, location, and workforce size, providing no clear financial impact or trend; it does not mention revenue, profits, growth, or any specific achievement."
"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",neutral,neutral,1.0,"The statement is a factual announcement of an upcoming business summit, providing phone numbers and dates, with no clear financial impact or opinion expressed."
"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",neutral,neutral,0.9,"The statement is a factual description of the company's products, providing no clear financial impact or growth projections, and does not convey any positive or negative sentiment."
"( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software solutions developer Stonesoft Oyj said today that it won a USD 1.9 million ( EUR 1.3 m ) order to deliver its StoneGate network security products to an unnamed Russian te",positive,positive,0.8,"The financial statement announces a significant order worth USD 1.9 million for Stonesoft Oyj's network security products, indicating revenue growth and success."
Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,positive,positive,0.9,"The statement mentions a 'major order' received by the company, indicating financial growth and success. This is a clear indicator of positive sentiment from an investor's perspective."
"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .",neutral,positive,0.8,"The statement highlights growth and adoption of business Ethernet services in specific countries, indicating a positive outlook for the company's services in these regions."
"The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .",neutral,neutral,0.9,"The statement provides factual information about the company's business fields, without expressing any clear financial performance or impact. It lacks a specific tone or emphasis that would suggest positive or negative sentiment."
"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",positive,positive,0.9,"The statement mentions a contract win worth 9.0 mln euros, indicating revenue growth and financial improvement for Rautaruukki Oyj."
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",negative,negative,0.8,"The company was forced to make purchases with rising prices, indicating financial decline, and the statement mentions 'costs' without specifying any reduction, while mentioning consumer prices going down due to competition which is an external factor."
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",positive,positive,0.8,"The statement mentions that shares closed higher, led by Nokia's announcement of a successful partnership and Nokian Tyres beating analysts' expectations, indicating financial improvements and growth."
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",negative,negative,0.9,"The statement mentions that Lassila & Tikanoja Oyj's operating profit is expected to be slightly lower than in 2009, which indicates a decline in financial performance, thus classifying the sentiment as negative."
