sentence,true_sentiment,predicted_sentiment,confidence,rationale
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive,positive,0.95,"The statement highlights a doubling of the property portfolio's fair value due to a strategic acquisition, indicating significant financial growth and positive investment impact."
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,positive,0.95,"The statement highlights a tripling of net profit and a proposal for increased payouts, indicating strong financial performance and positive investor returns."
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",positive,positive,0.95,"The EPS increased from EUR1.12 in 2008 to EUR1.13 in 2009, indicating positive financial performance."
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,positive,0.95,"The statement highlights significant increases in commission income (22%) and lending volume (13.5%), which are clear indicators of financial growth and positive performance."
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",positive,positive,0.9,"Both revenue passenger kilometers (RPK) and available seat kilometers (ASK) show significant growth, indicating operational expansion and potential revenue increases."
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",positive,positive,0.95,"The statement highlights significant year-on-year increases in both net profit and net sales, indicating strong financial performance."
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",positive,positive,0.95,"The statement reports increases in net income for both life and non-life insurance sectors, indicating financial growth and profitability."
Sales have risen in other export markets .,positive,positive,0.95,"The statement indicates growth in sales through export markets, which aligns with positive financial performance metrics."
Sales increased due to growing market rates and increased operations .,positive,positive,0.95,"The statement explicitly mentions sales growth driven by positive factors (growing market rates and increased operations), aligning with positive financial indicators."
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,positive,positive,0.8,"The statement indicates a strengthening partnership, which is generally viewed as a positive development for long-term business relationships and potential growth opportunities."
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,positive,0.95,"The statement highlights a 24.2% year-over-year increase in the order book and growth in international orders, indicating strong business expansion and revenue growth."
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive,positive,0.95,"The statement highlights increased demand across all main markets and a 4% price increase, indicating strong market performance and potential revenue growth."
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.95,"The statement highlights a significant surge in net profit and earnings per share compared to the previous year, indicating strong financial performance."
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",positive,positive,0.9,"The statement reports stock price increases for multiple banks, indicating positive market sentiment and investor confidence in their financial performance."
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,positive,positive,0.95,"The statement highlights significant earnings growth and market share expansion, which are strong positive indicators for investor sentiment."
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,positive,0.95,"The statement highlights significant net profit growth and a substantial dividend increase, both strong indicators of financial improvement."
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",neutral,neutral,0.95,"The statement describes a factual research scenario analysis without indicating financial performance, growth, or negative outcomes."
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,neutral,neutral,0.7,The statement reports a factual subscription of shares and increase in share capital without indicating clear financial improvements or declines.
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral,neutral,0.9,The statement provides a factual detail about share subscription limits under a stock option plan without indicating financial performance changes or investor impact.
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,neutral,0.95,"The statement provides factual operational and financial data without indicating growth, decline, or any explicit positive/negative outcomes."
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,positive,0.95,"The statement highlights expected sales growth and enhanced market position from an acquisition, aligning with positive financial indicators."
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",positive,positive,0.95,"The statement reports a significant increase in net sales, indicating positive financial growth."
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,positive,0.95,"The statement highlights a 1.7% increase in net sales after adjusting for structural changes, indicating positive financial performance despite potential complexities."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.95,"The statement highlights a significant increase in net profit (EUR2.1m vs EUR995,000) indicating financial improvement and growth."
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit, indicating financial improvement and growth."
Finnish Bank of +land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,positive,0.95,"The statement reports a significant increase in consolidated net operating profit, indicating positive financial performance."
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive,positive,0.95,The statement shows a significant increase in operating profit (EUR 44.4 mn vs. EUR 37.3 mn) indicating financial improvement and growth.
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",positive,positive,0.95,The 11.2% year-over-year increase in net sales clearly indicates positive financial growth.
Net sales of Finnish food industry company L+nnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,positive,positive,0.95,"The 13% increase in net sales to EUR 349.1 mn reflects significant revenue growth, indicating positive financial performance."
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,0.9,"The statement highlights expected customer base expansion due to a strategic agreement, indicating potential growth and revenue opportunities."
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The statement explicitly mentions increases in both operating profit and turnover compared to the prior year period, indicating financial growth."
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,positive,positive,0.95,"The statement reports revenue growth in key markets, indicating positive financial performance."
Clothing chain Sepp+l+ 's net sales increased by 7.0 % to EUR 30.8 mn .,positive,positive,0.95,"The statement highlights a 7.0% increase in net sales, indicating strong revenue growth which is a clear positive financial signal."
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive,positive,0.95,"The statement highlights significant annual growth in construction volumes (10-15%), which directly aligns with positive financial indicators of expansion and increased activity."
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",positive,positive,0.95,"The statement highlights expected growth in net sales and anticipation of profit, which are positive financial indicators."
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",positive,positive,0.95,"The statement shows a significant increase in operating cash flow, indicating improved financial performance and operational efficiency."
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,positive,0.95,"The statement shows a significant increase in operating profit from EUR 70,000 to EUR 190,000, indicating financial improvement."
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,positive,0.95,"The statement reports a 2% increase in net sales, which directly aligns with positive financial indicators of growth."
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,positive,0.95,"The statement indicates a significant increase in international sales, which is a positive financial development."
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive,positive,0.95,"The statement explicitly mentions net sales growth to $585 million from $401 million in 2006, indicating revenue expansion."
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,positive,0.95,"The statement indicates a significant increase in net sales, signaling positive financial performance."
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",positive,positive,0.95,"The statement highlights significant year-on-year increases in net sales (25.5%) and charger deliveries (41%), indicating strong revenue growth and operational expansion."
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,0.95,"The sentiment is positive because net sales increased by EUR 0.4 mn compared to the previous period, indicating growth."
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,positive,0.95,"The statement highlights a substantial 145.1% increase in operating profit, indicating strong financial performance and growth."
Operating profit margin increased from 11.2 % to 11.7 % .,positive,positive,0.95,"The operating profit margin increased, indicating improved profitability and efficiency."
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit from EUR 1.22 mn to EUR 3.11 mn, indicating strong financial performance and growth."
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,positive,0.95,"The statement indicates a significant increase in operating profit, signaling financial improvement."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,0.95,"The operating profit increased from EUR 23.0 mn to EUR 24.5 mn, indicating financial improvement."
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,positive,0.95,"The statement highlights a 3.3-percent increase in net sales compared to the previous year, indicating positive financial growth."
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,positive,0.95,"The statement explicitly mentions revenue growth of 2%, which is a clear indicator of positive financial performance."
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,positive,0.95,"The statement highlights significant year-on-year revenue growth (50% increase) and favorable development in delivery volumes and prices, which are clear indicators of positive financial performance."
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive,positive,0.95,"The statement highlights a significant year-on-year increase in consolidated operating profit, indicating strong financial improvement."
The Department Store Division reported an increase in sales of 4 per cent .,positive,positive,0.9,"The statement highlights a 4% sales increase, which directly aligns with positive financial performance indicators."
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,positive,0.95,"The fair value of investment properties increased significantly from EUR 2.691 million to EUR 2.803 billion, indicating positive growth in asset value."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,positive,0.95,"The statement highlights record net sales and an increase in operating margin, both indicating strong financial performance and efficiency improvements."
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,0.95,"The statement reports a 4.5% increase in domestic beer sales, indicating positive financial growth."
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,positive,positive,0.95,"The statement highlights a significant 26.9% increase in operating profit, indicating strong financial performance and growth."
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.95,The statement highlights a significant increase in net profit (EUR18.9m vs EUR15.1m) indicating financial improvement and growth.
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,positive,0.95,"The statement highlights a significant increase in orders (EUR 1.9 bn) indicating revenue growth, which aligns with positive financial performance."
Finnish Bank of +land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,positive,0.95,The statement highlights a significant increase in operating profit (EUR 21.3 mn vs. EUR 6.1 mn) indicating strong financial performance and growth.
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit from EUR 6.6 mn to EUR 47.0 mn, indicating strong financial improvement."
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,positive,0.95,The statement highlights significant net sales growth (EUR 51.3 mn vs. EUR 37.5 mn) indicating strong revenue performance and positive financial progress.
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,positive,0.95,"The company raised its sales growth estimate, indicating optimism about future revenue performance."
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,positive,0.9,"The statement indicates a planned increase in net sales from EUR 80mn to EUR 100mn, reflecting growth-oriented financial planning."
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,positive,0.95,"The statement highlights revenue growth in both advertising and circulation segments, which are positive financial indicators for investor sentiment."
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,0.95,The 42% year-over-year increase in order book value indicates strong financial growth and positive business performance.
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,positive,0.95,"The statement explicitly mentions a 10% increase in profits, which is a clear indicator of financial improvement."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,0.98,"The statement explicitly reports increases in both operating profit and net sales compared to 2004, indicating strong financial performance."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,positive,0.95,"The statement indicates increases in both operating profit and net sales compared to the previous year, signaling positive financial performance."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,0.95,"The statement reports increases in both operating profit and net sales compared to 2005, indicating financial growth and improvement."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,positive,0.95,"Both operating profit and net sales showed explicit increases compared to 2004, indicating strong financial performance."
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,positive,0.95,"Both operating profit and net sales showed significant growth compared to the prior year period, indicating strong financial performance."
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,positive,0.95,"The statement highlights increases in both operating profit and net sales compared to the prior year period, indicating strong financial performance."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The statement reports increases in both operating profit and net sales compared to the prior period, indicating positive financial performance."
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,positive,0.95,"The statement highlights clear financial growth with increases in both operating profit and net sales compared to the prior year period, aligning with positive sentiment indicators."
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The statement explicitly reports increases in both operating profit and net sales compared to the prior year period, indicating strong financial performance."
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.98,"The statement explicitly reports increases in both operating profit and net sales compared to the prior year period, indicating strong financial performance."
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.95,"The statement reports increases in both operating profit and net sales compared to the previous year, indicating positive financial performance."
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.95,"The statement highlights explicit increases in both operating profit and sales compared to the prior year period, directly aligning with positive financial indicators."
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"The statement reports clear increases in both operating profit and turnover compared to the previous year, indicating strong financial performance."
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.95,"The statement reports increases in both operating profit and turnover compared to the previous year, indicating positive financial performance."
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.95,"The statement highlights clear increases in both operating profit and turnover compared to the previous year, indicating strong financial performance and growth."
Cargo volume increased by approximately 5 % .,positive,positive,0.95,"The statement indicates a 5% increase in cargo volume, reflecting positive growth."
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.95,"The statement highlights a significant increase in comparable operating profit (EUR 854mn vs. EUR 730mn in 2004), indicating financial growth and improved profitability."
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.95,"The statement highlights a 9.7% year-over-year increase in net sales, indicating strong revenue growth."
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.95,"The statement shows a significant increase in diluted EPS, indicating improved profitability per share, which is a clear positive financial signal."
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.95,"The statement shows a significant increase in diluted EPS from EUR 0.09 to EUR 0.52, indicating improved profitability."
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.98,"The statement shows a significant increase in diluted EPS, indicating improved profitability and financial performance."
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.95,"The significant increase in diluted EPS from EUR 0.50 to EUR 3.68 directly indicates improved profitability, a key positive financial metric for investors."
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.95,The significant increase in diluted EPS from EUR0.50 to EUR3.68 indicates improved profitability and financial performance.
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.95,The EBIT margin increase from 1.4% to 5.1% indicates improved profitability and operational efficiency.
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.95,"The EPS increased from 0.17 to 0.30, indicating improved profitability from continuing operations."
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.95,"The statement highlights a significant increase in equity ratio (60.9% vs 54.2%) and 5% year-over-year growth in Frozen Foods Business net sales, both indicating financial improvement."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The statement highlights a significant increase in net profit from EUR13,000 to EUR928,000 year-over-year, indicating strong financial improvement."
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.95,"The announcement of a long-term manufacturing supply deal indicates potential for sustained revenue growth and business expansion, which are positive financial signals."
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.95,"The statement highlights a significant increase in net profit, indicating financial improvement and positive performance."
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.95,The statement reports a significant increase in net profit (37.4M€ to 39.8M€) indicating financial improvement and growth.
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,The statement highlights a significant increase in net profit (from 57.1M to 71.2M euros) indicating financial improvement and growth.
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.95,The statement highlights a significant increase in net profit (from 20.1M to 50.4M euros) indicating strong financial performance and growth.
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.95,"The statement highlights a significant increase in net profit from 5.3 million euros to 26.1 million euros, clearly indicating financial improvement and growth."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.95,"The statement highlights a significant increase in net profit from 2005 to 2006, indicating financial improvement and growth."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"The statement highlights a significant year-on-year sales growth of 59% for StoneGate products, indicating strong revenue expansion and positive financial performance."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.95,The statement shows a significant increase in operating profit (EUR5.3m vs EUR3.3m) indicating financial improvement and growth.
