sentence,true_sentiment,predicted_sentiment,confidence,rationale
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",positive,positive,0.9,"The statement reports significant increases in net income from both life and non-life insurance, indicating strong revenue growth and profitability."
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),positive,positive,0.9,"The financial statement reports an increase in net sales and a significant rise in pretax profit, indicating strong financial performance and a likely positive impact on the stock price."
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,positive,0.9,"The statement reports a significant increase in net sales, driven in part by successful acquisitions, which is good news for the company's stock price."
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,positive,positive,0.9,"The statement reports an increase in operating profit and total revenue, indicating a strong financial performance for Nordea Group in 2010."
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports an increase in operating profit and net sales, indicating a strong financial performance and a likely positive impact on the stock price."
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports an increase in operating profit and revenue, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",positive,positive,0.9,"The company's net profit and sales both increased significantly, indicating strong financial performance and a positive outlook for investors."
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",positive,positive,0.8,"The statement reports a rise in the Lithuanian beer market, indicating a growth in sales, which is good news for investors in the brewing industry."
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",positive,positive,0.9,"The increase in cargo revenue and volume indicates a positive trend for Viking Line's financial performance, which is likely to have a favorable impact on the stock price."
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive,positive,0.9,"The doubling of the fair value of the property portfolio due to the Kapiteeli acquisition indicates a significant increase in assets, which is good news for investors."
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,positive,0.9,"The company's net profit almost tripled and announced a proposal for a raised payout, indicating strong financial performance and a potential increase in investor returns."
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",positive,positive,0.8,"The company's EPS increased from EUR1.12 in 2008 to EUR1.13 in 2009, indicating a slight growth in profitability."
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,positive,0.9,"The statement reports significant increases in commission income and lending volume, indicating strong business growth and potential for increased profitability."
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",positive,neutral,0.6,"The increase in traffic is a positive signal, but the larger increase in capacity may lead to decreased load factors and potential downward pressure on fares, resulting in a mixed signal for investors."
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",positive,positive,0.9,"The company's net profit and net sales have increased year-on-year, indicating a strong financial performance."
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",positive,positive,0.9,"The statement reports increases in net income from both life and non-life insurance, indicating a growth in profitability."
Sales have risen in other export markets .,positive,positive,0.8,"The statement indicates an increase in sales, which is generally good news for a company's revenue and stock price from an investor's perspective."
Sales increased due to growing market rates and increased operations .,positive,positive,0.9,"The statement mentions sales increase due to growing market rates and increased operations, indicating a favorable trend for the company's financial performance."
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,positive,positive,0.8,"The statement implies a strengthened partnership, which is likely to lead to future collaborations and revenue opportunities, benefiting the company and its stock price."
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,positive,0.9,"The company's order book increased by 24.2% year-over-year, indicating strong demand and potential for future revenue growth."
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",positive,positive,0.9,"The statement indicates increased demand and a 4 percent rise in average paper prices, suggesting revenue growth and improved profitability for the company."
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",positive,positive,0.9,"The company's net profit surged to euro603 million, representing a significant increase from the previous year, which is good news for the stock price."
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",positive,positive,0.9,"The statement reports an increase in share prices for multiple banks, indicating a positive trend and good news for investors."
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,positive,positive,0.9,"The statement mentions that Nokia's earnings almost doubled and its market share increased, which is good news for the stock price."
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",positive,positive,0.9,"The company's net profit has significantly increased and a dividend increase is proposed, indicating strong financial performance and a favorable outlook for investors."
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",neutral,neutral,0.8,"The statement is a neutral, informational report about a research scenario and does not contain any explicit positive or negative news about a company's financial performance."
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,neutral,positive,0.8,"The announcement of a significant number of share subscriptions with warrants indicates increased investor interest and potential for capital influx, which is good news for the stock price."
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral,neutral,0.8,The statement is neutral as it simply informs about the possibility of new shares being subscribed without providing any direct indication of the company's financial performance or impact on stock price.
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,neutral,0.8,"The statement provides factual information about the company's operations and revenue, but lacks comparative or evaluative language to indicate a clear positive or negative impact on the stock price."
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,positive,0.9,"The statement indicates an increase in sales and market position, which is typically good news for a company's stock price and investor confidence."
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",positive,positive,0.9,"The company's net sales increased by approximately 6.8% compared to the same period in the previous year, indicating a positive trend for the stock price."
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,positive,0.8,"The statement reports a net sales increase, which is generally good news for stock price, indicating a positive sentiment from an investor's perspective."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.9,"The company's net profit more than doubled year-over-year, indicating strong financial performance and a likely positive impact on the stock price."
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,positive,positive,0.9,"The operating profit of Finnish Aktia Group more than doubled in the first quarter of 2010 compared to the same period in 2009, indicating a significant improvement in financial performance."
Finnish Bank of +land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,positive,positive,0.9,"The bank's consolidated net operating profit increased by 33% year-over-year, indicating a strong financial performance and a positive outlook for investors."
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive,positive,0.9,"The financial statement reports an increase in operating profit from EUR 37.3 mn to EUR 44.4 mn, indicating a positive trend for the company's financial performance."
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",positive,positive,0.9,"The company's net sales increased by 11.2% from the previous year, indicating revenue growth and a positive trend for the stock price."
Net sales of Finnish food industry company L+nnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,positive,positive,0.9,"The company's net sales increased by 13% in 2008, indicating strong revenue growth and a positive outlook for investors."
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,positive,positive,0.8,"The statement implies an expansion of Biohit's customer base through the agreement, which is likely to have a positive impact on the company's revenue and stock price."
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and turnover, indicating a favorable financial performance that is likely to have a positive impact on the stock price."
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,positive,positive,0.9,"The statement reports an increase in circulation revenue in both Finland and Sweden, indicating a positive trend for the company's financial performance."
Clothing chain Sepp+l+ 's net sales increased by 7.0 % to EUR 30.8 mn .,positive,positive,0.9,"The increase in net sales by 7.0% indicates revenue growth, which is generally good news for the stock price."
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive,positive,0.9,"The statement indicates a significant annual growth rate in construction volumes, which is a strong indicator of a company's expansion and potential for increased revenue."
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",positive,positive,0.9,"The statement expresses optimism about net sales growth and a potential profit in 2009, indicating a favourable outlook for the company's financial performance."
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",positive,positive,0.9,"The increase in cash flow from operating activities indicates a positive trend in the company's financial performance, which is good news for investors."
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,positive,0.9,"The operating profit has nearly tripled, indicating a significant improvement in financial performance, which is good news for investors."
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,positive,0.8,"The statement reports a 2% increase in net sales, indicating revenue growth and potentially positive impact on the stock price."
"International sales rose by 59.8 % to EUR 1,244.4 mn .",positive,positive,0.9,"The significant increase in international sales by 59.8% is a strong indicator of revenue growth, which is typically good news for the stock price."
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive,positive,0.9,"The statement reports a growth in net sales, indicating a favorable trend for the company's revenue and potentially its stock price."
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,positive,positive,0.9,"The significant increase in net sales of 49% year-over-year indicates strong revenue growth, which is typically good news for the stock price."
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",positive,positive,0.9,"The significant year-on-year increase in net sales and charger deliveries indicates strong business growth, which is likely to have a positive impact on the stock price."
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,positive,0.8,"The statement indicates a slight increase in net sales, which is a positive sign for the company's revenue growth and potentially beneficial for the stock price."
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,positive,1.0,"The significant increase in operating profit of 145.1% indicates a strong improvement in the company's financial performance, which is good news for investors."
Operating profit margin increased from 11.2 % to 11.7 % .,positive,positive,0.9,"The increase in operating profit margin from 11.2% to 11.7% indicates improved profitability, which is good news for investors and likely to have a positive impact on the stock price."
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,positive,positive,0.9,"The statement indicates a significant increase in operating profit, which is a strong indicator of a company's financial health and a positive signal for investors."
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,positive,0.9,"The statement indicates a significant increase in operating profit, which is a strong indicator of a company's financial health and a positive signal for investors."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,0.9,"The company's operating profit increased from EUR 23.0 mn to EUR 24.5 mn, indicating a positive growth in profitability."
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,positive,0.8,"The company's net sales increased by 3.3% compared to the same quarter last year, indicating revenue growth and a positive trend for the stock price."
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,positive,0.8,"The revenue growth of 2 percent indicates a positive trend, suggesting an increase in the company's top-line performance."
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,positive,0.9,"The statement reports a 50% year-on-year growth in comparable net sales, indicating a significant increase in revenue, which is good news for the stock price."
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive,positive,0.9,"The company's consolidated operating profit has significantly increased year-on-year, indicating a strong financial performance."
The Department Store Division reported an increase in sales of 4 per cent .,positive,positive,0.9,"The statement reports an increase in sales, which is a key indicator of a company's financial health and typically has a positive impact on stock price."
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,positive,0.9,"The fair value of the company's investment properties increased significantly, indicating a positive trend for the company's assets and potentially its stock price."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,positive,0.9,"The statement reports the best quarter in net sales and an increase in operating margin, indicating strong financial performance and a likely positive impact on the stock price."
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,0.9,"The increase in domestic beer sales by 4.5% indicates a growth in revenue, which is good news for the stock price from an investor's perspective."
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,positive,positive,0.9,"The significant increase in operating profit of 26.9% indicates strong financial performance, which is likely to have a positive impact on the stock price."
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.9,"The company's net profit increased by 25% compared to the same period last year, indicating a strong financial performance."
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,positive,0.9,"The increase in the company's orders to EUR 1.9 billion in 12 months is a strong indicator of revenue growth, which is good news for the stock price."
Finnish Bank of +land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,positive,0.9,"The bank's operating profit more than tripled year-over-year, indicating a significant improvement in financial performance."
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,positive,0.9,"The significant increase in operating profit from EUR 6.6 mn to EUR 47.0 mn indicates a substantial improvement in the company's financial performance, which is good news for investors."
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,positive,0.9,"The company's net sales increased by 37% year-over-year, indicating strong revenue growth and a positive trend for the stock price."
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,positive,0.9,"The company has raised its net sales growth estimate, indicating a stronger-than-expected financial performance, which is good news for investors and likely to have a positive impact on the stock price."
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,positive,0.9,"The statement expresses a plan to increase net sales, which is a clear indicator of potential revenue growth and a positive signal for investors."
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,positive,0.8,"The growth in advertising and circulation revenues indicates a positive trend for the company's financial performance, which is likely to have a favorable impact on the stock price."
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,0.9,"The significant 42% increase in the group's order book compared to the previous year indicates strong demand and potential for future revenue growth, which is good news for investors."
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,positive,0.9,"The statement reports a 10% increase in profit, which is a clear indicator of good news for the company's stock price."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,0.9,"The statement reports an increase in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,positive,0.9,"The statement reports an increase in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating strong financial performance and a likely positive impact on the stock price."
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a favorable financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.9,"The statement reports increases in both operating profit and net sales, indicating a strong financial performance that is likely to have a positive impact on the stock price."
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The statement reports increases in both operating profit and sales, indicating a favorable financial performance that is likely to have a positive impact on the stock price."
