sentence,true_sentiment,predicted_sentiment,confidence,rationale
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,positive,positive,0.9,"Operating profit increased from EUR 2.8 mn to EUR 5 mn, indicating financial improvement."
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,positive,0.9,"Operating profit has increased by EUR 1.5 mn, indicating financial improvement."
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,positive,0.9,"The financial statement reports a 3.3% increase in net sales, indicating growth and improvement."
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,positive,0.9,Revenue growth indicates financial improvement and potential increase in profits.
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,positive,0.9,"The company's comparable net sales grew by 50% year-on-year, indicating significant financial improvement."
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",positive,positive,0.9,"The operating profit has increased significantly year-on-year, indicating financial growth and improvement."
The Department Store Division reported an increase in sales of 4 per cent .,positive,positive,0.9,"The statement mentions an increase in sales, indicating financial growth and improvement."
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,positive,0.9,"The fair value of the company's investment properties increased by EUR 112 million, indicating financial growth."
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",positive,positive,0.9,"The statement mentions a significant improvement in net sales and an increase in operating margin, indicating financial growth."
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",positive,positive,0.9,"The statement reports a revenue increase of 4.5% in domestic beer sales, indicating financial growth."
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,positive,positive,0.9,"The operating profit increased by a significant margin, indicating financial improvement and growth."
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.9,"The company's net profit increased by EUR3.8m, indicating financial growth and improvement."
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",positive,positive,0.9,"The value of the company's orders has increased, indicating financial growth and improvement."
Finnish Bank of +land reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,positive,positive,0.9,"The operating profit increased significantly from EUR 6.1 mn to EUR 21.3 mn, indicating financial improvement."
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,positive,0.9,"Operating profit increased significantly from EUR 6.6 mn to EUR 47.0 mn, indicating financial improvement."
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,positive,positive,0.9,"Net sales growth from EUR 37.5 mn to EUR 51.3 mn indicates a revenue increase, which is a positive financial indicator."
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,positive,0.9,"The company has increased its net sales growth estimate, indicating a positive financial outlook."
"According to HKScan Finland , the plan is to increase J+rvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",positive,positive,0.9,"The plan to increase net sales from EUR 80mn to EUR 100mn indicates a growth target, which is generally viewed as positive by investors."
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,positive,0.9,"The statement mentions revenue growth, indicating a positive financial trend."
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",positive,positive,0.9,"The order book increased by 42% from the previous year, indicating financial growth and improvement."
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",positive,positive,0.9,"The statement mentions a 10% increase in profit, indicating financial improvement."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",positive,positive,0.9,"The financial statement mentions increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",positive,positive,0.9,"The financial statement mentions increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,positive,0.9,"The financial statement mentions increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",positive,positive,0.9,"The financial statement mentions increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating overall growth."
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,positive,0.9,"The financial statement mentions increases in both operating profit and net sales, indicating a positive trend."
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and sales, indicating a positive trend."
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,positive,0.9,"The financial statement reports increases in both operating profit and turnover, indicating growth and improvement."
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",positive,positive,0.9,"The financial statement reports increases in both operating profit and turnover, indicating growth and improvement."
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",positive,positive,0.9,"The financial statement reports increases in both operating profit and turnover, indicating financial growth."
Cargo volume increased by approximately 5 % .,positive,positive,0.9,"The increase in cargo volume indicates a growth in business operations, which is generally viewed as a positive financial development."
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",positive,positive,0.9,"The operating profit has increased by EUR 124mn, indicating financial growth and improvement."
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",positive,positive,0.9,"The company's net sales increased by 9.7% compared to the same period last year, indicating financial growth."
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,positive,0.9,"The statement reports a significant increase in diluted earnings per share, indicating financial improvement and growth."
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,positive,0.9,"The statement reports a significant increase in diluted earnings per share, indicating financial improvement and growth."
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.9,The increase in diluted earnings per share indicates financial improvement and growth.
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.9,The significant increase in diluted earnings per share indicates financial improvement and growth.
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.9,The increase in diluted EPS indicates improved profitability.
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.9,"The EBIT margin increased from 1.4% to 5.1%, indicating a significant improvement in profitability."
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.9,"EPS from continuing operations increased by 0.13 eur, indicating financial improvement."
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.8,"The equity ratio has improved and net sales have increased by 5% from the previous year, indicating financial growth."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.9,"The company's net profit increased significantly from EUR13,000 to EUR928,000, indicating financial growth and improvement."
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.8,"The company signed a long-term manufacturing supply deal, indicating financial growth and stability."
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.9,"Net profit rose to EUR 24.1 million from EUR 17.9 million a year earlier, indicating financial improvement and growth."
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.9,"Net profit increased by 6.4% from 2006 to 2007, indicating financial growth and improvement."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.9,"The company's net profit increased from 2007 to 2008, indicating financial growth and improvement."
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.9,"Net profit increased by 150% from 2006 to 2007, indicating financial growth and improvement."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.9,"Net profit increased significantly from 2006 to 2007, indicating financial growth and improvement."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.9,"Net profit increased from 2005 to 2006, indicating financial growth and improvement."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,The company reported a significant year-on-year growth of 59% in sales for its StoneGate products.
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The company reported an increase in operating profit from EUR3.3m to EUR5.3m, indicating financial growth and improvement."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.9,"The company's net profit increased from 2005 to 2006, indicating financial growth and improvement."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.9,"The underlying operating profit increased by 8 million euros, indicating financial improvement and growth."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.9,"The company's net profit increased by EUR11m, indicating financial growth and improvement."
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.9,"The company reported a year-on-year increase of 10.8% in net sales, indicating financial growth."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.8,"Net sales have increased from EUR582.3m to EUR598.3m, indicating revenue growth."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.8,"The statement mentions sales returning to growth, indicating a positive financial development."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.9,"The company reported a rise in beer sales and market share, indicating financial growth."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.9,"The company posted a growth in beer sales, indicating financial improvement and revenue increase."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.8,"The statement reports a revenue increase of 1.9% from the previous year, indicating financial growth."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.9,"The net interest income increased by a significant amount, indicating financial growth and improvement."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.9,Net interest income increase indicates financial growth and improvement.
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.9,"The operating profit has increased by 30.8% from the previous year, indicating financial growth."
